"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"465","2016/17","E23000006","Cheshire","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"466","2016/17","E23000006","Cheshire","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"467","2016/17","E23000006","Cheshire","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"468","2016/17","E23000006","Cheshire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"469","2016/17","E23000006","Cheshire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"470","2016/17","E23000006","Cheshire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"471","2016/17","E23000013","Cleveland","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"472","2016/17","E23000013","Cleveland","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"473","2016/17","E23000013","Cleveland","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"474","2016/17","E23000013","Cleveland","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"475","2016/17","E23000013","Cleveland","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"476","2016/17","E23000013","Cleveland","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"477","2016/17","E23000013","Cleveland","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"478","2016/17","E23000013","Cleveland","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"479","2016/17","E23000013","Cleveland","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"480","2016/17","E23000013","Cleveland","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"481","2016/17","E23000002","Cumbria","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"482","2016/17","E23000002","Cumbria","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"483","2016/17","E23000002","Cumbria","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"484","2016/17","E23000002","Cumbria","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"485","2016/17","E23000002","Cumbria","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"486","2016/17","E23000002","Cumbria","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"487","2016/17","E23000002","Cumbria","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"488","2016/17","E23000002","Cumbria","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"489","2016/17","E23000002","Cumbria","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"490","2016/17","E23000002","Cumbria","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"491","2016/17","E23000018","Derbyshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"492","2016/17","E23000018","Derbyshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"493","2016/17","E23000018","Derbyshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"494","2016/17","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"495","2016/17","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"496","2016/17","E23000018","Derbyshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"497","2016/17","E23000018","Derbyshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"498","2016/17","E23000018","Derbyshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 14 "
"499","2016/17","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"500","2016/17","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"501","2016/17","E23000035","Devon and Cornwall","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"502","2016/17","E23000035","Devon and Cornwall","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"503","2016/17","E23000035","Devon and Cornwall","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"504","2016/17","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"505","2016/17","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"506","2016/17","E23000035","Devon and Cornwall","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"507","2016/17","E23000035","Devon and Cornwall","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"508","2016/17","E23000035","Devon and Cornwall","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 15 "
"509","2016/17","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"510","2016/17","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"511","2016/17","E23000039","Dorset","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"512","2016/17","E23000039","Dorset","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"513","2016/17","E23000039","Dorset","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"514","2016/17","E23000039","Dorset","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"515","2016/17","E23000039","Dorset","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"516","2016/17","E23000039","Dorset","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"517","2016/17","E23000039","Dorset","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"518","2016/17","E23000039","Dorset","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"519","2016/17","E23000039","Dorset","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"520","2016/17","E23000039","Dorset","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"521","2016/17","E23000008","Durham","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"522","2016/17","E23000008","Durham","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"523","2016/17","E23000008","Durham","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"524","2016/17","E23000008","Durham","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"525","2016/17","E23000008","Durham","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"526","2016/17","E23000008","Durham","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"527","2016/17","E23000008","Durham","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"528","2016/17","E23000008","Durham","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"529","2016/17","E23000008","Durham","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"530","2016/17","E23000008","Durham","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"531","2016/17","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"532","2016/17","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"533","2016/17","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"534","2016/17","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"535","2016/17","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"536","2016/17","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"537","2016/17","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"538","2016/17","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"539","2016/17","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"540","2016/17","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"541","2016/17","E23000028","Essex","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"542","2016/17","E23000028","Essex","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"543","2016/17","E23000028","Essex","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"544","2016/17","E23000028","Essex","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"545","2016/17","E23000028","Essex","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"546","2016/17","E23000028","Essex","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"547","2016/17","E23000028","Essex","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"548","2016/17","E23000028","Essex","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"549","2016/17","E23000028","Essex","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"550","2016/17","E23000028","Essex","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"551","2016/17","E23000037","Gloucestershire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"552","2016/17","E23000037","Gloucestershire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"553","2016/17","E23000037","Gloucestershire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"554","2016/17","E23000037","Gloucestershire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"555","2016/17","E23000037","Gloucestershire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"556","2016/17","E23000037","Gloucestershire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"557","2016/17","E23000037","Gloucestershire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"558","2016/17","E23000037","Gloucestershire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"559","2016/17","E23000037","Gloucestershire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"560","2016/17","E23000037","Gloucestershire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"561","2016/17","E23000005","Greater Manchester","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"562","2016/17","E23000005","Greater Manchester","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"563","2016/17","E23000005","Greater Manchester","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"564","2016/17","E23000005","Greater Manchester","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"565","2016/17","E23000005","Greater Manchester","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"566","2016/17","E23000005","Greater Manchester","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 13 "
"567","2016/17","E23000005","Greater Manchester","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 12 "
"568","2016/17","E23000005","Greater Manchester","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 143 "
"569","2016/17","E23000005","Greater Manchester","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"570","2016/17","E23000005","Greater Manchester","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"571","2016/17","W15000002","Gwent","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"572","2016/17","W15000002","Gwent","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"573","2016/17","W15000002","Gwent","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"574","2016/17","W15000002","Gwent","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"575","2016/17","W15000002","Gwent","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"576","2016/17","W15000002","Gwent","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"577","2016/17","W15000002","Gwent","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"578","2016/17","W15000002","Gwent","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"579","2016/17","W15000002","Gwent","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"580","2016/17","W15000002","Gwent","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"581","2016/17","E23000030","Hampshire","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"582","2016/17","E23000030","Hampshire","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"583","2016/17","E23000030","Hampshire","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"584","2016/17","E23000030","Hampshire","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"585","2016/17","E23000030","Hampshire","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"586","2016/17","E23000030","Hampshire","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"587","2016/17","E23000030","Hampshire","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"588","2016/17","E23000030","Hampshire","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 26 "
"589","2016/17","E23000030","Hampshire","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"590","2016/17","E23000030","Hampshire","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"591","2016/17","E23000027","Hertfordshire","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"592","2016/17","E23000027","Hertfordshire","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"593","2016/17","E23000027","Hertfordshire","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"594","2016/17","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"595","2016/17","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"596","2016/17","E23000027","Hertfordshire","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"597","2016/17","E23000027","Hertfordshire","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"598","2016/17","E23000027","Hertfordshire","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 26 "
"599","2016/17","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"600","2016/17","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"601","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"602","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"603","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"604","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"605","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"606","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"607","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"608","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"609","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"610","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"611","2016/17","E23000032","Kent","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"612","2016/17","E23000032","Kent","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"613","2016/17","E23000032","Kent","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"614","2016/17","E23000032","Kent","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"615","2016/17","E23000032","Kent","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"616","2016/17","E23000032","Kent","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 8 "
"617","2016/17","E23000032","Kent","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"618","2016/17","E23000032","Kent","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 58 "
"619","2016/17","E23000032","Kent","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"620","2016/17","E23000032","Kent","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"621","2016/17","E23000003","Lancashire","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"622","2016/17","E23000003","Lancashire","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"623","2016/17","E23000003","Lancashire","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"624","2016/17","E23000003","Lancashire","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"625","2016/17","E23000003","Lancashire","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"626","2016/17","E23000003","Lancashire","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"627","2016/17","E23000003","Lancashire","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"628","2016/17","E23000003","Lancashire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"629","2016/17","E23000003","Lancashire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"630","2016/17","E23000003","Lancashire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"631","2016/17","E23000021","Leicestershire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"632","2016/17","E23000021","Leicestershire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"633","2016/17","E23000021","Leicestershire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"634","2016/17","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"635","2016/17","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"636","2016/17","E23000021","Leicestershire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"637","2016/17","E23000021","Leicestershire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"638","2016/17","E23000021","Leicestershire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 44 "
"639","2016/17","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"640","2016/17","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"641","2016/17","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"642","2016/17","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"643","2016/17","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"644","2016/17","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"645","2016/17","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"646","2016/17","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"647","2016/17","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"648","2016/17","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"649","2016/17","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"650","2016/17","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"651","2016/17","E23000034","London, City of","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"652","2016/17","E23000034","London, City of","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"653","2016/17","E23000034","London, City of","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"654","2016/17","E23000034","London, City of","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"655","2016/17","E23000034","London, City of","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"656","2016/17","E23000034","London, City of","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
